candidate_id,final_score,production_score,career_score,behavioral_score,success_score,is_honeypot
CAND_0030348,76.60626725036644,0.8500000000000001,0.5044444444444445,0.7175,0.7587563281059089,0.0
CAND_0026532,76.57187065274712,0.8500000000000001,0.5211111111111111,0.67606,0.8337402858283439,0.0
CAND_0074225,76.56073945962001,0.786,0.4933333333333334,0.83845,0.759317382120237,0.0
CAND_0081852,76.35760303520995,0.8200000000000001,0.6288888888888888,0.78477,0.7746530942795077,0.0
CAND_0053695,76.35544446095037,0.8500000000000001,0.40185185185185185,0.7589,0.7483111546645594,0.0
CAND_0009024,76.29466580896586,0.8500000000000001,0.5488888888888889,0.65725,0.8290400440624182,0.0
CAND_0042506,76.22414870255572,0.8500000000000001,0.48777777777777775,0.72869,0.7478109176710277,0.0
CAND_0093912,76.2203190857056,0.8500000000000001,0.40962962962962957,0.85325,0.8045345137062425,0.0
CAND_0088025,76.11027409956058,0.95,0.5877777777777777,0.8754,0.8305824011073426,0.0
CAND_0086022,76.0002636929777,0.8500000000000001,0.59,0.7798,0.7810170039885449,0.0
CAND_0037000,75.99043886348792,0.8500000000000001,0.42777777777777776,0.6502,0.7064461055279845,0.0
CAND_0064904,75.90476179747525,0.802,0.5322222222222223,0.782,0.7551553276358064,0.0
CAND_0027691,75.87118811934552,0.8999999999999999,0.43148148148148147,0.70485,0.7392852393214022,0.0
CAND_0002025,75.81325151876511,0.8,0.6288888888888888,0.9118500000000002,0.84351902543551,0.0
CAND_0019480,75.7784847943115,0.8,0.3916666666666666,0.8597,0.7374642552493984,0.0
CAND_0049538,75.51693502836015,0.74,0.40185185185185185,0.7052,0.7102795528675316,0.0
CAND_0091909,75.42625286702742,0.8180000000000001,0.61,0.7059,0.7644729626384197,0.0
CAND_0039383,75.40473747708997,0.8500000000000001,0.46111111111111114,0.7970200000000001,0.7589397977811017,0.0
CAND_0054394,75.3702571136196,0.752,0.4766666666666667,0.7147600000000001,0.7180397055266532,0.0
CAND_0096142,75.32173843958206,0.8180000000000001,0.5433333333333333,0.82625,0.768221682930348,0.0
CAND_0081686,75.2215964247771,0.8500000000000001,0.412962962962963,0.70651,0.7949040153833723,0.0
CAND_0081846,75.20248757634049,0.8500000000000001,0.6699999999999999,0.7787799999999999,0.839096642987151,0.0
CAND_0044222,75.19128395017931,0.77,0.61,0.75185,0.7705196193041955,0.0
CAND_0018722,75.14437342044023,0.8,0.49888888888888894,0.89095,0.7836457747659579,0.0
CAND_0075439,75.06382469641044,0.8999999999999999,0.4933333333333334,0.65385,0.8158031069743858,0.0
CAND_0084819,75.04298195498197,0.8680000000000001,0.5044444444444445,0.8094,0.8138309855060324,0.0
CAND_0040887,75.01857114293858,0.8,0.4555555555555555,0.7943,0.7816396815647189,0.0
CAND_0010257,75.00673103211535,0.75,0.46518518518518515,0.80525,0.7686092607293442,0.0
CAND_0046064,74.94819285255285,0.8500000000000001,0.6325925925925926,0.8319500000000001,0.8420452595470324,0.0
CAND_0066376,74.91913162390235,0.8999999999999999,0.5822222222222222,0.6479900000000001,0.8378405203399492,0.0
CAND_0047721,74.88825049269218,0.8999999999999999,0.64,0.65386,0.847545490250376,0.0
CAND_0079284,74.78878828442173,0.768,0.5322222222222223,0.6305499999999999,0.7897444767083333,0.0
CAND_0040117,74.78688417916125,0.8500000000000001,0.61,0.6452,0.8233572972581015,0.0
CAND_0062247,74.64455202498692,0.8520000000000001,0.61,0.81005,0.8287850059366068,0.0
CAND_0049896,74.62308232675345,0.75,0.61,0.658,0.7255103523351627,0.0
CAND_0006557,74.61331469634999,0.8500000000000001,0.61,0.67688,0.7643151612976168,0.0
CAND_0037980,74.53366232079105,0.736,0.6362962962962962,0.7607,0.7410927781861715,0.0
CAND_0083307,74.4182228989268,0.95,0.3455555555555555,0.75427,0.8096321218903376,0.0
CAND_0005260,74.39845073475924,0.8500000000000001,0.5788888888888889,0.6315,0.8024802769380409,0.0
CAND_0054123,74.38655731033236,0.8,0.4555555555555555,0.69098,0.7734816470692945,0.0
CAND_0050876,74.2797990217996,0.8500000000000001,0.412962962962963,0.7834300000000001,0.7981311770145094,0.0
CAND_0006538,74.26909332093325,0.74,0.4881481481481481,0.7245,0.7609423264837807,0.0
CAND_0050454,74.16330132458779,0.8500000000000001,0.51,0.70932,0.7441513316870411,0.0
CAND_0042029,74.16224080425451,0.786,0.64,0.6718599999999999,0.7890470332292894,0.0
CAND_0030031,74.08220435732201,0.8500000000000001,0.45814814814814814,0.6930999999999999,0.7836738818902526,0.0
CAND_0068811,74.04549031277884,0.8500000000000001,0.4738888888888889,0.6376700000000001,0.7764642542260568,0.0
CAND_0036863,74.0196552747003,0.8500000000000001,0.3688888888888888,0.7015,0.7088469616018968,0.0
CAND_0072660,73.99450097389827,0.738,0.46111111111111114,0.7080000000000001,0.7148822275848489,0.0
CAND_0076251,73.78761311898057,0.8180000000000001,0.547037037037037,0.6110300000000001,0.7468105979749016,0.0
CAND_0075574,73.77303522999807,0.8,0.40185185185185185,0.77155,0.7228237547873191,0.0
CAND_0080766,73.76738079773817,0.8500000000000001,0.44166666666666665,0.64835,0.7737611028208464,0.0
CAND_0008425,73.73151655295791,0.8999999999999999,0.5807407407407408,0.78245,0.7912375994282469,0.0
CAND_0070485,73.69454180153873,0.8520000000000001,0.61,0.69095,0.7792967168492049,0.0
CAND_0081053,73.69326052781774,0.802,0.5655555555555556,0.8277000000000001,0.7650659958767402,0.0
CAND_0052682,73.35940606187036,0.8500000000000001,0.61,0.8716,0.785449136958671,0.0
CAND_0020877,73.35197658536661,0.8500000000000001,0.5433333333333333,0.6911,0.7964090405467664,0.0
CAND_0099806,73.30007103159284,0.6100000000000001,0.51,0.84994,0.7074189633580638,0.0
CAND_0044855,73.26374692890924,0.8999999999999999,0.5288888888888889,0.65405,0.801193958858391,0.0
CAND_0077285,73.25932377256231,0.8500000000000001,0.3307407407407408,0.7803599999999999,0.7146886820374461,0.0
CAND_0003977,73.25767067787797,0.8,0.4555555555555555,0.57325,0.779931363828087,0.0
CAND_0057563,73.20812738437859,0.8500000000000001,0.5062962962962964,0.6567,0.7367699587852258,0.0
CAND_0011162,73.10244834704149,0.706,0.40185185185185185,0.72989,0.7147212304585103,0.0
CAND_0036437,73.03110135113508,0.688,0.3574074074074074,0.6968000000000001,0.6669664443513197,0.0
CAND_0098846,73.03042894811998,0.8500000000000001,0.45999999999999996,0.8283,0.7521574433394478,0.0
CAND_0074735,73.01150157452057,0.8500000000000001,0.5257407407407407,0.8477399999999999,0.7708383035034049,0.0
CAND_0006418,72.99031956479524,0.6439999999999999,0.5822222222222222,0.84453,0.7210940371342309,0.0
CAND_0010603,72.98681502888212,0.74,0.635,0.8573500000000001,0.7476306652967555,0.0
CAND_0070398,72.9494843887983,0.8999999999999999,0.5248148148148148,0.7268600000000001,0.7680155101176385,0.0
CAND_0030827,72.9295243476796,0.802,0.5955555555555555,0.7291000000000001,0.8046821094537381,0.0
CAND_0095528,72.85877450684428,0.802,0.59,0.66364,0.8009690398786907,0.0
CAND_0037944,72.77637138607973,0.786,0.5622222222222222,0.7115,0.7405258022894503,0.0
CAND_0079064,72.68831598211884,0.8,0.5844444444444444,0.80644,0.7285221710582103,0.0
CAND_0014440,72.66974884533826,0.6379999999999999,0.43148148148148147,0.84325,0.7643987662255867,0.0
CAND_0092255,72.6307674521055,0.804,0.34944444444444445,0.72846,0.7485516509997766,0.0
CAND_0020708,72.5356883553679,0.6399999999999999,0.61,0.7991900000000001,0.7114578782896546,0.0
CAND_0043228,72.41657459344624,0.8500000000000001,0.4462962962962963,0.61284,0.7796274084633861,0.0
CAND_0078492,72.38739836059648,0.6739999999999999,0.5488888888888889,0.7756,0.7164513421217172,0.0
CAND_0060054,72.3292160276586,0.75,0.4914814814814815,0.54234,0.6719772922651939,0.0
CAND_0082489,72.12465638484979,0.74,0.56,0.65943,0.7578186262452903,0.0
CAND_0030953,72.0284276844203,0.8999999999999999,0.23444444444444446,0.5829799999999999,0.7208219574753489,0.0
CAND_0051292,71.99515602849365,0.8500000000000001,0.37222222222222223,0.6895899999999999,0.7542382474081907,0.0
CAND_0096172,71.95694453383653,0.8,0.5488888888888889,0.6315,0.737512488040687,0.0
CAND_0099401,71.70802974828781,0.8,0.4,0.548,0.7466073082956877,0.0
CAND_0027801,71.59323197086835,0.95,0.5322222222222223,0.78195,0.8228158553307775,0.0
CAND_0066999,71.5552807482766,0.5760000000000001,0.5988888888888889,0.8141,0.7433293190370344,0.0
CAND_0078002,71.49692242639628,0.8,0.42407407407407405,0.8079000000000001,0.7698068103027929,0.0
CAND_0016163,71.40075130732014,0.8180000000000001,0.44259259259259254,0.8345,0.7724627569323866,0.0
CAND_0013665,71.29239048885469,0.79,0.5788888888888889,0.54886,0.7631581653848134,0.0
CAND_0070202,71.25289672020025,0.8999999999999999,0.48888888888888893,0.584,0.7701362440519522,0.0
CAND_0064270,71.24800340256712,0.692,0.42777777777777776,0.5725,0.6484018146896924,0.0
CAND_0039521,71.2464662626229,0.786,0.6127777777777778,0.5535,0.755816758235079,0.0
CAND_0039838,71.03625768846372,0.6439999999999999,0.4722222222222222,0.78315,0.7550992663704457,0.0
CAND_0010685,70.93275156131769,0.8,0.4444444444444444,0.7244999999999999,0.6795958079329532,0.0
CAND_0045250,70.89004226578672,0.594,0.61,0.5955,0.6620330300219418,0.0
CAND_0094056,70.84658914362171,0.804,0.5988888888888889,0.6937,0.7240029271258333,0.0
CAND_0007411,70.83779978376175,0.8500000000000001,0.64,0.48125,0.7871529021997363,0.0
CAND_0051630,70.78172917124833,0.802,0.6044444444444445,0.60923,0.7787704942029487,0.0
CAND_0083879,70.7687896299507,0.624,0.5211111111111111,0.6885,0.6736887826241927,0.0
CAND_0009691,70.72902221676331,0.8,0.4203703703703704,0.74545,0.6997997010105147,0.0
CAND_0092278,70.48202177322571,0.8500000000000001,0.5362962962962963,0.337,0.7477013432479284,0.0
CAND_0094759,70.46611123064086,0.8999999999999999,0.644074074074074,0.50544,0.7927056318581044,0.0
CAND_0060072,70.35661730614706,0.8,0.6477777777777778,0.5401,0.7923543366785619,0.0
CAND_0060315,70.22415163329161,0.7665,0.295,0.677,0.6648477433999602,0.0
CAND_0067643,70.17843998650609,0.8999999999999999,0.412962962962963,0.55054,0.7659241749289116,0.0
CAND_0007412,69.8461830174538,0.8,0.22333333333333333,0.793,0.7161657193575783,0.0
CAND_0029367,69.78470552338874,0.8500000000000001,0.3681481481481481,0.7377,0.7010032322818285,0.0
CAND_0061175,69.72739447455072,0.802,0.5812962962962963,0.6797,0.6964503094984497,0.0
CAND_0025882,69.62114888860849,0.8280000000000001,0.48444444444444446,0.74611,0.7360141160157613,0.0
CAND_0087630,69.58502961535213,0.8999999999999999,0.5248148148148148,0.55463,0.7171652217850407,0.0
CAND_0076831,69.58450975945927,0.58775,0.47111111111111115,0.64347,0.6540718187114187,0.0
CAND_0044883,69.56484324247356,0.8,0.29555555555555557,0.72425,0.6598486858335413,0.0
CAND_0089552,69.55661931280245,0.8,0.6044444444444445,0.56407,0.7590042800025455,0.0
CAND_0033749,69.54820209974011,0.8140000000000001,0.5155555555555555,0.75041,0.7026390511507902,0.0
CAND_0087364,69.46553099121381,0.594,0.4722222222222222,0.5897,0.645773191135954,0.0
CAND_0015578,69.46446845820901,0.8500000000000001,0.5655555555555556,0.73305,0.7886110414330387,0.0
CAND_0024620,69.45301463475542,0.69,0.46925925925925926,0.73395,0.6899600405484542,0.0
CAND_0076904,69.44515937946743,0.8520000000000001,0.5122222222222222,0.6905,0.7152738206747116,0.0
CAND_0001494,69.32962109290294,0.802,0.61,0.6693500000000001,0.7227165187388732,0.0
CAND_0024466,69.21770749492346,0.8999999999999999,0.5544444444444445,0.5611200000000001,0.7673101245016247,0.0
CAND_0020350,69.16994128660117,0.6279999999999999,0.5933333333333334,0.7045,0.7326904515002234,0.0
CAND_0007460,69.16978982616297,0.562,0.61,0.7313000000000001,0.6965835326732092,0.0
CAND_0022812,69.03238628589595,0.706,0.3462962962962963,0.54529,0.6735858607661463,0.0
CAND_0053591,69.0273800641581,0.736,0.56,0.8762,0.7155273998749574,0.0
CAND_0040178,69.00968796113018,0.6025,0.36851851851851847,0.6509500000000001,0.6208544416872466,0.0
CAND_0006850,69.00219809036717,0.665,0.45444444444444443,0.7153,0.6484986235183243,0.0
CAND_0008239,68.99426843137887,0.562,0.61,0.6991,0.7134219141261924,0.0
CAND_0049615,68.98530370275071,0.802,0.5488888888888889,0.6906999999999999,0.7163141135631368,0.0
CAND_0076163,68.90141145144209,0.6739999999999999,0.61,0.83261,0.7055907655247218,0.0
CAND_0073620,68.85826944984376,0.74,0.49888888888888894,0.7041499999999999,0.6737181812610924,0.0
CAND_0041568,68.8446822025636,0.8500000000000001,0.31592592592592594,0.6925,0.700560816426248,0.0
CAND_0001218,68.70608379396025,0.8500000000000001,0.44833333333333336,0.63982,0.7208715988981166,0.0
CAND_0012837,68.6544282576071,0.63375,0.5064814814814815,0.65375,0.6481326249272248,0.0
CAND_0035315,68.65099590438331,0.74,0.4722222222222222,0.7599,0.7503713716365598,0.0
CAND_0058575,68.50233676083184,0.8,0.40555555555555556,0.71315,0.6769739976348451,0.0
CAND_0020991,68.43648681613253,0.6399999999999999,0.5322222222222223,0.8420500000000001,0.7440934378227149,0.0
CAND_0056262,68.38306517706917,0.778,0.6379629629629631,0.4986,0.744018731015575,0.0
CAND_0093883,68.36168474063408,0.7389999999999999,0.5185185185185185,0.61623,0.6808816443675004,0.0
CAND_0041611,68.35923602419123,0.8999999999999999,0.48777777777777775,0.3124,0.684210383945111,0.0
CAND_0033179,68.35149993485845,0.69,0.61,0.71054,0.6673167723725733,0.0
CAND_0007596,68.17738768346616,0.601,0.4388888888888889,0.7875,0.6898890861207719,0.0
CAND_0067041,68.11860854082164,0.74,0.6000000000000001,0.6512499999999999,0.6977664879649581,0.0
CAND_0093799,68.06996602951874,0.49525,0.61,0.8229599999999999,0.6862887452994368,0.0
CAND_0058688,68.0050176844935,0.802,0.61,0.76623,0.7352713657018202,0.0
CAND_0073883,67.97519663550516,0.69,0.4396296296296296,0.80835,0.6522695515825326,0.0
CAND_0052431,67.92260913109116,0.46399999999999997,0.5,0.70288,0.6627523816159078,0.0
CAND_0008517,67.87881204905298,0.665,0.5407407407407407,0.69855,0.6340861238173303,0.0
CAND_0054829,67.67732819511015,0.6020000000000001,0.5822222222222222,0.6630800000000001,0.6528228734611496,0.0
CAND_0078262,67.65890600730333,0.802,0.5622222222222222,0.60521,0.7082801004526776,0.0
CAND_0043381,67.60466149463336,0.5447500000000001,0.61,0.8245100000000001,0.6700464508180837,0.0
CAND_0024147,67.56893900830731,0.74,0.5988888888888889,0.8067500000000001,0.7044378010607282,0.0
CAND_0093185,67.48553844958205,0.802,0.49722222222222223,0.55655,0.7197360624804958,0.0
CAND_0078042,67.46469554879361,0.592,0.5211111111111111,0.7204,0.6463735042826837,0.0
CAND_0086893,67.46393980389814,0.5635,0.61,0.79271,0.6714360232184746,0.0
CAND_0032515,67.43759751836103,0.706,0.43222222222222223,0.64637,0.6716026966445187,0.0
CAND_0092706,67.27879039927478,0.59,0.5933333333333334,0.84986,0.6805724260821769,0.0
CAND_0015967,67.20957568119063,0.6579999999999999,0.357037037037037,0.6493099999999999,0.6652861008203266,0.0
CAND_0047521,67.13974217545093,0.69575,0.3388888888888889,0.83433,0.668461795780203,0.0
CAND_0010149,67.05411077011188,0.8999999999999999,0.46777777777777774,0.76069,0.7218333873140131,0.0
CAND_0032807,66.99163475211861,0.6559999999999999,0.61,0.6554,0.7444784135812538,0.0
CAND_0044890,66.98779033909905,0.46399999999999997,0.5377777777777778,0.7583200000000001,0.625949587421905,0.0
CAND_0057701,66.97252632693528,0.53,0.61,0.74955,0.6795862918573922,0.0
CAND_0035764,66.90338353861995,0.804,0.4162962962962963,0.64134,0.6995636040880233,0.0
CAND_0067866,66.80746990413252,0.69,0.5214814814814814,0.7335400000000001,0.6646868107301821,0.0
CAND_0065786,66.79122715004222,0.8500000000000001,0.3648148148148148,0.87165,0.7557221927041159,0.0
CAND_0035879,66.70083093298405,0.5509999999999999,0.51,0.87265,0.6562983459561759,0.0
CAND_0091890,66.68923040224121,0.51975,0.6055555555555556,0.76372,0.6401695725257706,0.0
CAND_0089546,66.56300463657213,0.5780000000000001,0.5266666666666666,0.63115,0.6556894297233504,0.0
CAND_0044262,66.53723028738717,0.728,0.46499999999999997,0.66859,0.6355260978209032,0.0
CAND_0042100,66.4293943138219,0.6419999999999999,0.61,0.7460300000000002,0.7321686156259745,0.0
CAND_0015065,66.38983952779708,0.7274999999999999,0.40555555555555556,0.7998500000000001,0.7181286853522565,0.0
CAND_0026362,66.33986877167263,0.6134999999999999,0.47777777777777775,0.6715,0.6870182376378255,0.0
CAND_0047492,66.32777471350573,0.596,0.5211111111111111,0.70065,0.6401981476593375,0.0
CAND_0003575,66.2607686993872,0.5529999999999999,0.45444444444444443,0.73282,0.6247159971339457,0.0
CAND_0004402,66.228830207835,0.69,0.6044444444444445,0.7443,0.6839716478990971,0.0
CAND_0009837,66.18861323374603,0.53,0.64,0.60906,0.6425840485805387,0.0
CAND_0061352,66.18242334796199,0.6525000000000001,0.3833333333333333,0.76814,0.6568813196208877,0.0
CAND_0023583,66.1555881871866,0.626,0.61,0.6345000000000001,0.660855909633714,0.0
CAND_0038099,66.1486840773566,0.6447499999999999,0.6555555555555556,0.7345700000000001,0.6932552101107512,0.0
CAND_0080472,66.09331069654559,0.36975,0.4388888888888889,0.7417900000000001,0.618969460199413,0.0
CAND_0068351,66.05749461945005,0.53375,0.49148148148148146,0.6645,0.6201875590665532,0.0
CAND_0098454,66.04825829486721,0.514,0.7,0.8319799999999999,0.6460784425721321,0.0
CAND_0042370,66.04539706924312,0.61975,0.61,0.6082500000000002,0.709685364750849,0.0
CAND_0092714,65.9940082387382,0.6279999999999999,0.5177777777777778,0.68178,0.6480669648803158,0.0
CAND_0009505,65.97961447460118,0.708,0.4722222222222222,0.6438999999999999,0.6691950140253468,0.0
CAND_0013613,65.94302202050774,0.8500000000000001,0.35370370370370363,0.75055,0.71777844600459,0.0
CAND_0076587,65.92862414072559,0.5780000000000001,0.5322222222222223,0.6826000000000001,0.6496396287125875,0.0
CAND_0052335,65.85000967402856,0.718,0.61,0.71926,0.6935655732852426,0.0
CAND_0099751,65.83126857109312,0.69,0.5711111111111111,0.70231,0.6740402461451809,0.0
CAND_0094728,65.76107881177386,0.44525,0.61,0.6051500000000001,0.6470625922619271,0.0
CAND_0024203,65.75886298131852,0.69,0.4388888888888889,0.54206,0.6696567104654894,0.0
CAND_0054100,65.73956832985432,0.4265,0.412962962962963,0.8428000000000001,0.6398335925498524,0.0
CAND_0001610,65.71350615651342,0.8,0.3759259259259259,0.71654,0.7146176004455476,0.0
CAND_0051486,65.70519051699762,0.802,0.5988888888888889,0.5777300000000001,0.7028536660633611,0.0
CAND_0080534,65.69250437051546,0.73325,0.4,0.9076600000000001,0.6720707573848903,0.0
CAND_0046924,65.678831046245,0.8280000000000001,0.5740740740740741,0.58522,0.6611896685539226,0.0
CAND_0074621,65.5973766746419,0.752,0.5544444444444445,0.5357700000000001,0.6709014446406621,0.0
CAND_0062772,65.56766343315464,0.8500000000000001,0.5288888888888889,0.7386,0.6939369322453516,0.0
CAND_0012888,65.54562281675213,0.59,0.61,0.6574,0.6391467629424966,0.0
CAND_0071939,65.52981967537747,0.5780000000000001,0.61,0.673,0.6208176343017416,0.0
CAND_0063585,65.48282066152099,0.6572500000000001,0.61,0.66535,0.672626986461377,0.0
CAND_0043860,65.4691632728961,0.6399999999999999,0.61,0.79949,0.6637259116842428,0.0
CAND_0065277,65.40481621508403,0.608,0.61,0.66391,0.6325020098084377,0.0
CAND_0066035,65.39047062129983,0.69,0.7,0.66928,0.7299158762000385,0.0
CAND_0082913,65.3173313943835,0.802,0.6011111111111112,0.57799,0.7487345352963279,0.0
CAND_0074339,65.22136429003449,0.50775,0.56,0.63985,0.6268449830143917,0.0
CAND_0010541,65.09112304593363,0.74,0.685,0.65988,0.6893815707524245,0.0
CAND_0030468,65.08591801339588,0.5660000000000001,0.47703703703703704,0.76982,0.6790117676314396,0.0
CAND_0017178,65.05505702519375,0.69,0.48777777777777775,0.73045,0.6995258800488048,0.0
CAND_0055139,65.03217273338178,0.75,0.51,0.6556299999999999,0.651969048464464,0.0
CAND_0059795,65.02380481579613,0.59,0.42074074074074075,0.7666999999999999,0.6006543253323636,0.0
CAND_0083852,64.96385119672193,0.48175,0.6044444444444445,0.8722000000000001,0.6337092651134024,0.0
CAND_0058412,64.91518266100859,0.8,0.3966666666666666,0.5589999999999999,0.7141700826592151,0.0
CAND_0061257,64.88680366827546,0.55,0.6699999999999999,0.77915,0.650763719137271,0.0
CAND_0056881,64.88124002209013,0.594,0.51,0.5868800000000001,0.6755657346109877,0.0
CAND_0043312,64.86462878356878,0.5640000000000001,0.61,0.6733,0.6235147865762278,0.0
CAND_0025504,64.85748552436779,0.5015000000000001,0.61,0.63447,0.631105310428592,0.0
CAND_0052706,64.85495166436937,0.6279999999999999,0.5488888888888889,0.74326,0.6861628534529144,0.0
CAND_0013393,64.8256525284286,0.69775,0.3522222222222222,0.6063799999999999,0.6730778896389848,0.0
CAND_0037160,64.81086538236842,0.5462499999999999,0.502962962962963,0.75444,0.6232460376695059,0.0
CAND_0090584,64.76753372671492,0.45775,0.6333333333333333,0.7612000000000001,0.6738901408217655,0.0
CAND_0033350,64.73399853854221,0.5780000000000001,0.4203703703703704,0.769,0.6223839967872271,0.0
CAND_0096209,64.62312582430332,0.558,0.48777777777777775,0.77003,0.6379972481109294,0.0
CAND_0015478,64.59668811960788,0.65875,0.4488888888888889,0.6785,0.6171698921846496,0.0
CAND_0064888,64.53961351444079,0.5780000000000001,0.4918518518518519,0.77037,0.6241303267569281,0.0
CAND_0080344,64.5322245763991,0.54,0.3911111111111111,0.71695,0.6262026723764617,0.0
CAND_0015493,64.52338973650492,0.704,0.42777777777777776,0.70475,0.6760208360208365,0.0
CAND_0002120,64.49956142030294,0.5635,0.61,0.7781,0.6709079580319672,0.0
CAND_0028527,64.47243387440915,0.6020000000000001,0.5655555555555556,0.7766000000000001,0.6229853139564814,0.0
CAND_0018653,64.40779557660518,0.714,0.61,0.59777,0.6930732647582278,0.0
CAND_0097896,64.39718874716382,0.8,0.3724074074074074,0.5342100000000001,0.6262397427600296,0.0
CAND_0050297,64.37726401886745,0.49525,0.61,0.69185,0.6230840026117234,0.0
CAND_0033911,64.30881585630236,0.576,0.6037037037037036,0.67561,0.6395179913048119,0.0
CAND_0004131,64.29647095836195,0.6419999999999999,0.5062962962962964,0.675,0.6867419828799675,0.0
CAND_0001930,64.29137821268178,0.714,0.48,0.77823,0.7003227741310435,0.0
CAND_0074731,64.2748352048791,0.514,0.61,0.7594000000000001,0.6748352512863638,0.0
CAND_0038949,64.25976585582472,0.46549999999999997,0.5814814814814815,0.7377999999999999,0.6577772903429772,0.0
CAND_0072688,64.24504566701793,0.46399999999999997,0.61,0.7733,0.5973069553879146,0.0
CAND_0080051,64.20465300278133,0.6399999999999999,0.5694444444444444,0.6142700000000001,0.635636194018234,0.0
CAND_0025640,64.17476847849555,0.6072500000000001,0.5766666666666667,0.78704,0.6545218580359369,0.0
CAND_0007052,64.12249774247644,0.6419999999999999,0.4388888888888889,0.63226,0.5957049696611794,0.0
CAND_0054318,64.06165342369634,0.5265,0.61,0.81215,0.6499052074606813,0.0
CAND_0090093,64.0326938944551,0.49524999999999997,0.4388888888888889,0.7249599999999999,0.6115577756030464,0.0
CAND_0092245,64.00426881871499,0.48,0.64,0.60087,0.6327544653518795,0.0
CAND_0061819,63.97815003167738,0.592,0.36851851851851847,0.7017100000000001,0.6127771443069517,0.0
CAND_0008978,63.90502388026246,0.73325,0.4462962962962963,0.6522,0.635605190011512,0.0
CAND_0099269,63.896418750015954,0.69,0.5711111111111111,0.53588,0.6555998334895099,0.0
CAND_0070589,63.8087414045847,0.49624999999999997,0.43777777777777777,0.72822,0.5924023531385927,0.0
CAND_0008295,63.79714094882398,0.19999999999999998,0.7,0.8306700000000001,0.5936106944701018,0.0
CAND_0072091,63.738502146760375,0.69,0.51,0.557,0.6458559562050942,0.0
CAND_0013988,63.711097189062855,0.69,0.47703703703703704,0.65787,0.6335531755414782,0.0
CAND_0000273,63.70896791199454,0.476,0.5933333333333334,0.70593,0.5935118574893239,0.0
CAND_0075491,63.684741483920924,0.542,0.412962962962963,0.66877,0.6323927948234344,0.0
CAND_0098952,63.654425838511536,0.5447500000000001,0.5711111111111111,0.7340900000000001,0.6606898531091251,0.0
CAND_0023093,63.63797012056451,0.6279999999999999,0.5433333333333333,0.7021999999999999,0.6561134332402606,0.0
CAND_0019845,63.63382615627034,0.69,0.37222222222222223,0.5702,0.6472171947157266,0.0
CAND_0096104,63.47279595472663,0.6635,0.61,0.66329,0.6606199410963138,0.0
CAND_0070525,63.46151900461753,0.4635,0.5955555555555555,0.8084300000000002,0.6155373286466262,0.0
CAND_0008456,63.46016086756139,0.5640000000000001,0.61,0.59118,0.639844379997074,0.0
CAND_0039269,63.45360756818178,0.57175,0.36666666666666664,0.72038,0.6216628975095081,0.0
CAND_0003791,63.45143110707273,0.6419999999999999,0.4388888888888889,0.7757000000000001,0.6466647259181099,0.0
